song_id,song_name,song_artist,searched_lyrics,lyrics_link,lyrics,searched_spotify,popularity,release_date,duration_ms,explicit,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,searched_lastfm,lastfm_count,lastfm_wiki,searched_artists,first_artist,artist_genres,artist_popularity,lyrics_cleaned,lang_lyrics
How many travelers before you
Have sought the path with similar results?

How many cities and deserts have I roamed?
How much time have I wasted
Touring from one place to another?

Oh lost one, no matter how much you run away
Your destiny will end in exhaustion
Time has passed you by
And you have yet to notice it. <a href=""http://www.last.fm/music/Rachid+Taha/_/Ya+Rayah"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply.",True,2URqJkDiySO0FRiAUq75FV,"['belly dance', 'classic arab pop']",50.0,,
76a47vlZKvdJeotrpMYuvQ,Angela,Saian Supa Crew,True,,,True,49.0,1999,226840.0,False,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6XaUaXu0cGAFK1AlQkl1b6'}, 'href': 'https://api.spotify.com/v1/artists/6XaUaXu0cGAFK1AlQkl1b6', 'id': '6XaUaXu0cGAFK1AlQkl1b6', 'name': 'Saian Supa Crew', 'type': 'artist', 'uri': 'spotify:artist:6XaUaXu0cGAFK1AlQkl1b6'}]",0.784,0.631,11.0,-7.715,1.0,0.0958,0.0904,0.00844,0.0264,0.964,87.955,True,26002.0,,True,6XaUaXu0cGAFK1AlQkl1b6,"['french hip hop', 'french reggae']",47.0,,
2ktoFujjJtantyMoVdBJlX,Pa Olvidarte (feat. Manuel Turizo) - Remix,ChocQuibTown,True,,,True,87.0,2019-02-01,256417.0,False,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6tkyhGe9hGI3Lcfo4gVh6Z'}, 'href': 'https://api.spotify.com/v1/artists/6tkyhGe9hGI3Lcfo4gVh6Z', 'id': '6tkyhGe9hGI3Lcfo4gVh6Z', 'name': 'ChocQuibTown', 'type': 'artist', 'uri': 'spotify:artist:6tkyhGe9hGI3Lcfo4gVh6Z'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/21451j1KhjAiaYKflxBjr1'}, 'href': 'https://api.spotify.com/v1/artists/21451j1KhjAiaYKflxBjr1', 'id': '21451j1KhjAiaYKflxBjr1', 'name': 'Zion & Lennox', 'type': 'artist', 'uri': 'spotify:artist:21451j1KhjAiaYKflxBjr1'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/329e4yvIujISKGKz1BZZbO'}, 'href': 'https://api.spotify.com/v1/artists/329e4yvIujISKGKz1BZZbO', 'id': '329e4yvIujISKGKz1BZZbO', 'name': 'Farruko', 'type': 'artist', 'uri': 'spotify:artist:329e4yvIujISKGKz1BZZbO'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0tmwSHipWxN12fsoLcFU3B'}, 'href': 'https://api.spotify.com/v1/artists/0tmwSHipWxN12fsoLcFU3B', 'id': '0tmwSHipWxN12fsoLcFU3B', 'name': 'Manuel Turizo', 'type': 'artist', 'uri': 'spotify:artist:0tmwSHipWxN12fsoLcFU3B'}]",0.724,0.791,7.0,-5.411,1.0,0.169,0.0441,6.55e-06,0.239,0.856,176.011,Error,,,True,6tkyhGe9hGI3Lcfo4gVh6Z,"['colombian hip hop', 'colombian pop', 'latin', 'latin alternative', 'latin pop', 'latin rock']",74.0,,
2I7s0b5PubDX17fR7brcL4,Pass Out,Tinie Tempah,False,https://www.azlyrics.com/lyrics/chiddybang/passout.html,"[Verse 1:]
They say hello, they say aloha, they say bonjour
I'm bout to kill this shit I think I need an encore
These other rappers need to focus on they songs more
If you ain't faded then you need to hit the bong more
I said I'm fly get the words in, someone bring the herbs in
Chicks is like a plane, only like them if they virgins
But, I exquisitely quote
Been through slippery slopes, now I figure we toast
Toast, there's no traffic up here, yeah we run the sky
Homie, I done seen everything, London eye
Uh uh, and ain't nobody fresher
Semester to semester, my Carmen is Electra
His hiatus might accept us
Say bye to my professors
20 light bulbs on the table of my dresser
G-Star, I got a crazy dumb collection
Opposing parties, you will never ruin the election

[Chorus:]
Yeah, we bring the star out
We bring the women and the cars and the cards out
This is a toast of celebration, bring a glass out
And we can do this until we pass out
Yeah, we bring the star out
We bring the women and the cars and the cards out
This is a toast of celebration, bring a glass out
And we can do this until we pass out

(Pass out, pass out, pass out, pass out, pass out, pass out, pass out, pass out, pass out, pass out, pass out, pass out, pass out, pass out, pass out)

[Verse 2:]
I'm bout to pass out
I'm bout to shatter in the game, bring a glass out
Ok, I'm goin' crazy and insane, I'm on a fast route
So I'm gettin' money, baby I'm about to cash out
I said it's Chiddy Bang mania, schooled in Pennsylvania
She sucked me in the neck, vampire Transylvania
Rappin' to make words rhyme, that's not trainin' ya
Success, we're attainin' ya, bullets we are aimin' ya
Pop, we throw it in our bare hands
I'm a rare man, my logo's the Air man
Grade A flow, but I gotta put the effort in
Me and Xaphoon movin' up, we The Jeffersons
Please bring my letters in, A-list, put this on your playlist
Prob'ly heard us Through The Grapevines, some Marvin Gaye shit
Watch me as I spit in daytime and make your face flip
Travel out to Scotland and back, now that's a day trip

[Chorus:]
Yeah, we bring the star out
We bring the women and the cars and the cards out
This is a toast of celebration, bring a glass out
And we can do this until we pass out
Yeah, we bring the star out
We bring the women and the cars and the cards out
This is a toast of celebration, bring a glass out
And we can do this until we pass out",True,31.0,2011-06-20,268053.0,True,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0Tob4H0FLtEONHU1MjpUEp'}, 'href': 'https://api.spotify.com/v1/artists/0Tob4H0FLtEONHU1MjpUEp', 'id': '0Tob4H0FLtEONHU1MjpUEp', 'name': 'Tinie Tempah', 'type': 'artist', 'uri': 'spotify:artist:0Tob4H0FLtEONHU1MjpUEp'}]",0.693,0.891,1.0,-3.261,1.0,0.296,0.0281,0.0,0.143,0.532,91.1,True,355421.0,"According to the Pass Out Songfacts, Tempah explained to The Sun that the song, ""is about getting so out of it that you pass out.""  <a href=""http://www.last.fm/music/Tinie+Tempah/_/Pass+Out"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply.",True,0Tob4H0FLtEONHU1MjpUEp,"['dance pop', 'grime', 'house', 'pop', 'pop rap', 'tropical house']",69.0, they say hello they say aloha they say bonjour im bout to kill this shit i think i need an encore these other rappers need to focus on they songs more if you aint faded then you need to hit the bong more i said im fly get the words in someone bring the herbs in chicks is like a plane only like them if they virgins but i exquisitely quote been through slippery slopes now i figure we toast toast theres no traffic up here yeah we run the sky homie i done seen everything london eye uh uh and aint nobody fresher semester to semester my carmen is electra his hiatus might accept us say bye to my professors 20 light bulbs on the table of my dresser gstar i got a crazy dumb collection opposing parties you will never ruin the election  yeah we bring the star out we bring the women and the cars and the cards out this is a toast of celebration bring a glass out and we can do this until we pass out yeah we bring the star out we bring the women and the cars and the cards out this is a toast of celebration bring a glass out and we can do this until we pass out pass out pass out pass out pass out pass out pass out pass out pass out pass out pass out pass out pass out pass out pass out pass out  im bout to pass out im bout to shatter in the game bring a glass out ok im goin crazy and insane im on a fast route so im gettin money baby im about to cash out i said its chiddy bang mania schooled in pennsylvania she sucked me in the neck vampire transylvania rappin to make words rhyme thats not trainin ya success were attainin ya bullets we are aimin ya pop we throw it in our bare hands im a rare man my logos the air man grade a flow but i gotta put the effort in me and xaphoon movin up we the jeffersons please bring my letters in alist put this on your playlist probly heard us through the grapevines some marvin gaye shit watch me as i spit in daytime and make your face flip travel out to scotland and back now thats a day trip  yeah we bring the star out we bring the women and the cars and the cards out this is a toast of celebration bring a glass out and we can do this until we pass out yeah we bring the star out we bring the women and the cars and the cards out this is a toast of celebration bring a glass out and we can do this until we pass out,en
3f5lA8nnc4YYF1qf78WpHw,Ella Quiere Beber - Remix,Anuel Aa,False,https://www.azlyrics.com/lyrics/anuelaa/ellaquierebeberremix.html,"[Intro:]
Check, check (Remix)
I'mma show you why I'm the king of this shit
Uah
(KOB, Real Hasta La Muerte, baby)

[Romeo Santos:]
Cuando una mujer decide ser mala y no quiere dueño
Probablemente un hombre la engañó en su vida, sin sentimientos
Rumba, el pasado lo enterró en la tumba
La mala tiene vida, la buena es la difunta
Ahora, pal' carajo la envidia de todas
Todo bobolon que se le acerque ella lo ignora
Tan callaí'ta que era la nena
Ahora es candela
La veo cazando con veinte botellas
Presiento un problema
Yo soy servicial con sus deseos
Si me pide como R Kelly yo la- (Nasty)
No me gustan chamaquitas
Solo hago lo que la bebé le excita
Él le falló-ó-ó y la traicionó-ó-ó
Ahora ella va a vengarse en mi cama

[Anuel AA:]
Ella quiere beber, ella quiere bailar
Su novio la dejó y lo quiere olvidar
Ella se entregó y el tipo le falló
Y por eso se va a rumbear (Rumbear)
Ella quiere beber, ella quiere bailar
Su novio la dejó y lo quiere olvidar
Ella se entregó y el tipo le falló
Y por eso se va a rumbear

En el Phantom yo te voy a buscar
Baby, tú nunca me va' a olvidar (Bebé)
Yo necesito que me enseñe' a amar (Amar)
Bebecita, yo te vo' a devorar
Bebecita, tu cuerpo y tú a mí me excitan (uah)
Por dentro tu me necesita'
Tú siempre va' a ser mi diablita
Mi loquita, mojaíta'
[Anuel AA & Romeo Santos:]
Tu cuerpo y tú a mí me excitan
Por dentro tú me necesita'
Tú siempre va' a ser mi diablita
Mi loquita, bien bonita

[Romeo Santos:]
Ella quiere beber, ella quiere bailar
Su novio la dejó y lo quiere olvidar
Ella se entregó y el tipo le falló
Y por eso se va a rumbear
Ella quiere beber, ella quiere bailar
Su novio la dejó y lo quiere olvidar
Ella se entregó y el tipo le falló
Y por eso se va a rumbear

[Anuel AA:]
Ella me miraba desde lejo'
Bailando en un hilito de Romeo (uah)
Nunca escuchaba lo' consejo'
En sus ojos siempre veo mis reflejos
Le falló-ó-ó y la traicionó-ó-ó
Ella se emborrachó-ó y conmigo se escapó-ó-ó
Veinte botella', champaña rosada
La bebecita me deseaba (uah)
Una diablita, ella me devoraba (uah)
Y yo adentro 'e su piel
Me enterraba (uah)
Dios mío, qué rico, baby (baby)
Su cuerpo se apodera de mí (de mí)
Temblando en un orgasmo pa' mí (pa' mí)
Real Hasta La Muerte, baby

Ella quiere beber, ella quiere bailar (Bailar)
Su novio la dejó y lo quiere olvidar
Ella se entregó y el tipo le falló
Y por eso se va a rumbear

[Romeo Santos:]
Ella quiere beber, ella quiere bailar
Su novio la dejó y lo quiere olvidar
Ella se entregó y el tipo le falló
Y por eso se va a rumbear

[Outro:]
Uah-uah, eh
Mera dime Romeo
Los Intocables, Los Illuminatis
El Remix mas hijo de la gran puta
Estoy con el king, ¿oi'te bebé?
Bebé
Real Hasta La Muerte
Chris Jeday
Gaby Music
(Real Hasta La Muerte, baby)
Brrrr",True,90.0,2018-11-02,219357.0,False,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2R21vXR83lH98kGeO99Y66'}, 'href': 'https://api.spotify.com/v1/artists/2R21vXR83lH98kGeO99Y66', 'id': '2R21vXR83lH98kGeO99Y66', 'name': 'Anuel Aa', 'type': 'artist', 'uri': 'spotify:artist:2R21vXR83lH98kGeO99Y66'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5lwmRuXgjX8xIwlnauTZIP'}, 'href': 'https://api.spotify.com/v1/artists/5lwmRuXgjX8xIwlnauTZIP', 'id': '5lwmRuXgjX8xIwlnauTZIP', 'name': 'Romeo Santos', 'type': 'artist', 'uri': 'spotify:artist:5lwmRuXgjX8xIwlnauTZIP'}]",0.75,0.665,8.0,-3.083,1.0,0.124,0.265,0.0,0.0515,0.697,95.239,True,16944.0,,True,2R21vXR83lH98kGeO99Y66,"['reggaeton flow', 'trap latino']",94.0, check check remix imma show you why im the king of this shit uah kob real hasta la muerte baby  cuando una mujer decide ser mala y no quiere dueño probablemente un hombre la engañó en su vida sin sentimientos rumba el pasado lo enterró en la tumba la mala tiene vida la buena es la difunta ahora pal carajo la envidia de todas todo bobolon que se le acerque ella lo ignora tan callaíta que era la nena ahora es candela la veo cazando con veinte botellas presiento un problema yo soy servicial con sus deseos si me pide como r kelly yo la nasty no me gustan chamaquitas solo hago lo que la bebé le excita él le fallóóó y la traicionóóó ahora ella va a vengarse en mi cama  ella quiere beber ella quiere bailar su novio la dejó y lo quiere olvidar ella se entregó y el tipo le falló y por eso se va a rumbear rumbear ella quiere beber ella quiere bailar su novio la dejó y lo quiere olvidar ella se entregó y el tipo le falló y por eso se va a rumbear en el phantom yo te voy a buscar baby tú nunca me va a olvidar bebé yo necesito que me enseñe a amar amar bebecita yo te vo a devorar bebecita tu cuerpo y tú a mí me excitan uah por dentro tu me necesita tú siempre va a ser mi diablita mi loquita mojaíta tu cuerpo y tú a mí me excitan por dentro tú me necesita tú siempre va a ser mi diablita mi loquita bien bonita  ella quiere beber ella quiere bailar su novio la dejó y lo quiere olvidar ella se entregó y el tipo le falló y por eso se va a rumbear ella quiere beber ella quiere bailar su novio la dejó y lo quiere olvidar ella se entregó y el tipo le falló y por eso se va a rumbear  ella me miraba desde lejo bailando en un hilito de romeo uah nunca escuchaba lo consejo en sus ojos siempre veo mis reflejos le fallóóó y la traicionóóó ella se emborrachóó y conmigo se escapóóó veinte botella champaña rosada la bebecita me deseaba uah una diablita ella me devoraba uah y yo adentro e su piel me enterraba uah dios mío qué rico baby baby su cuerpo se apodera de mí de mí temblando en un orgasmo pa mí pa mí real hasta la muerte baby ella quiere beber ella quiere bailar bailar su novio la dejó y lo quiere olvidar ella se entregó y el tipo le falló y por eso se va a rumbear  ella quiere beber ella quiere bailar su novio la dejó y lo quiere olvidar ella se entregó y el tipo le falló y por eso se va a rumbear  uahuah eh mera dime romeo los intocables los illuminatis el remix mas hijo de la gran puta estoy con el king oite bebé bebé real hasta la muerte chris jeday gaby music real hasta la muerte baby brrrr,es
5Y9fnynLlIvqtM710MHzfz,Síguelo Bailando,Ozuna,False,https://www.azlyrics.com/lyrics/ozuna/sguelobailando.html,"Llegó el fin de semana y ya quiere salir
En la monotonía no quiere seguir
Señorita con delicadeza
Me pone loco, de la cabeza
Me dice que quiere seguir

Baila conmigo mujer
Que la noche solamente comienza
En tu mirada puedo ver lo que piensa
Una belleza, ma'
Baila conmigo mujer
Que la noche solamente comienza
En tu mirada puedo ver lo que piensa
Bailando, una belleza

Síguelo bailando, que la música no pare
Como a mí me gusta, que la noche no se acabe
Síguelo bailando, que la música no pare
Como a ti me gusta, que la noche no se acabe

Ay mami, sacude, estás por encima
Bailando, me aceleras, la adrenalina
Una maquina de baile, siempre domina
No paramo' aunque soltemo' pegadito' en una esquina
Aunque tú tengas tu aceite, yo tengo el mismo
Hay un lío y la música tiene poderío
Esto se baila en Brasil, Venezuela y los judios
Argentina y en Colombia, PR en caceríos, con los míos

Síguelo bailando, que la música no pare
Como a mí me gusta, que la noche no se acabe
Síguelo bailando, que la música no pare
Como a ti me gusta, que la noche no se acabe

Baila conmigo mujer
Que la noche solamente comienza
En tu mirada puedo ver lo que piensa
Una belleza, ma'
Baila conmigo mujer
Que la noche solamente comienza
En tu mirada puedo ver lo que piensa
Bailando, una belleza

Con este ritmo se descontrola
Se pone loquita y se me entrega toda
Se pega de espaldas y se acomoda sola
Pa' bailar no pone excusas, no le importa la hora
Y a la moda cuando sale, va retumbando
Yo no sé que tiene que se le quedan mirando
Anda quemando, por el mundo viajando
No tiene problemas y lo resuelve bailando

Síguelo bailando, que la música no pare
Como a mí me gusta, que la noche no se acabe
Síguelo bailando, que la música no pare
Como a ti me gusta, que la noche no se acabe

Llegó el fin de semana y ya quiere salir
En la monotonía no quiere seguir
Señorita con delicadeza
Me pone loco, de la cabeza
Me dice que quiere seguir

Baila conmigo mujer
Que la noche solamente comienza
En tu mirada puedo ver lo que piensa
Una belleza, ma'
Baila conmigo mujer
Que la noche solamente comienza
En tu mirada puedo ver lo que piensa
Bailando, una belleza

Ozuna, el negrito ojos claros
Yai & Toly
Hi Music Hi Flow",True,79.0,2017-08-25,226800.0,False,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1i8SpTcr7yvPOmcqrbnVXY'}, 'href': 'https://api.spotify.com/v1/artists/1i8SpTcr7yvPOmcqrbnVXY', 'id': '1i8SpTcr7yvPOmcqrbnVXY', 'name': 'Ozuna', 'type': 'artist', 'uri': 'spotify:artist:1i8SpTcr7yvPOmcqrbnVXY'}]",0.855,0.664,9.0,-7.11,0.0,0.0607,0.165,3.97e-05,0.0937,0.626,98.015,True,24315.0,,True,1i8SpTcr7yvPOmcqrbnVXY,"['reggaeton', 'trap latino']",96.0,llegó el fin de semana y ya quiere salir en la monotonía no quiere seguir señorita con delicadeza me pone loco de la cabeza me dice que quiere seguir baila conmigo mujer que la noche solamente comienza en tu mirada puedo ver lo que piensa una belleza ma baila conmigo mujer que la noche solamente comienza en tu mirada puedo ver lo que piensa bailando una belleza síguelo bailando que la música no pare como a mí me gusta que la noche no se acabe síguelo bailando que la música no pare como a ti me gusta que la noche no se acabe ay mami sacude estás por encima bailando me aceleras la adrenalina una maquina de baile siempre domina no paramo aunque soltemo pegadito en una esquina aunque tú tengas tu aceite yo tengo el mismo hay un lío y la música tiene poderío esto se baila en brasil venezuela y los judios argentina y en colombia pr en caceríos con los míos síguelo bailando que la música no pare como a mí me gusta que la noche no se acabe síguelo bailando que la música no pare como a ti me gusta que la noche no se acabe baila conmigo mujer que la noche solamente comienza en tu mirada puedo ver lo que piensa una belleza ma baila conmigo mujer que la noche solamente comienza en tu mirada puedo ver lo que piensa bailando una belleza con este ritmo se descontrola se pone loquita y se me entrega toda se pega de espaldas y se acomoda sola pa bailar no pone excusas no le importa la hora y a la moda cuando sale va retumbando yo no sé que tiene que se le quedan mirando anda quemando por el mundo viajando no tiene problemas y lo resuelve bailando síguelo bailando que la música no pare como a mí me gusta que la noche no se acabe síguelo bailando que la música no pare como a ti me gusta que la noche no se acabe llegó el fin de semana y ya quiere salir en la monotonía no quiere seguir señorita con delicadeza me pone loco de la cabeza me dice que quiere seguir baila conmigo mujer que la noche solamente comienza en tu mirada puedo ver lo que piensa una belleza ma baila conmigo mujer que la noche solamente comienza en tu mirada puedo ver lo que piensa bailando una belleza ozuna el negrito ojos claros yai  toly hi music hi flow,es
0SaYeGhSXN0dDWstyNTQ56,Bella - Remix,Wolfine,False,https://www.azlyrics.com/lyrics/wolfine/bellaremix.html,"[Maluma:]
Jajaja
Remix
Wolfine
Maluma, baby, muah

Ayer me dijeron tus amigas
Que andabas buscándome como loca en la calle
Y yo bebiendo como un loco cerveza
Con unos parceros dañándome la cabeza

[Wolfine:]
Borracho con el corazón malo
Caminando solo, me la encontré a ella

Mujer tan bella y yo con una botella
Me dejé enredar fácil, caí en las garras de ella
Mujer tan bella y yo con una botella
Me dejé enredar fácil, caí en las garras de ella

[Maluma:]
Maluma, baby (prrr)
Me cogiste en un momento de debilidad
Yo jurándome que nunca más te iba a tocar
Todo por culpa de esas malditas cervezas
Con esos labios en frente, quién no te besa (muah)
Porque no fui capaz de ahí mismo darle stop
En el ranking de mi culo siempre fuiste el top
Nos cagamos los dos solos en la relación
Lo dejamos a lo loco, así sin protección

Era demasiado tarde y yo con los trago' en la cabeza
Eres mi debilidad, me encanta cuando te pones necia
Era demasiado tarde y yo con los trago' en la cabeza
Eres mi debilidad, a ti nadie te endereza

[Wolfine:]
Mujer tan bella y yo con una botella
Me dejé enredar fácil, caí en las garras de ella

[Maluma:]
Mujer tan bella y yo con una botella
Me dejé enredar fácil, caí en las garras de ella (Maluma, baby)

[Wolfine:]
Me dijeron que andabas un poco triste
Que te pusiste a beber y con un man por ahí te fuiste
Ay baby, me dañaste el corazón
Ya no creo en el amor, ahora por ti soy peor
Ay baby, me dañaste el corazón
Ya no creo en el amor, ahora por ti soy peor

[Maluma:]
Ayer me dijeron tus amigas
Que andabas buscándome como loca en la calle (jaja)

[Wolfine:]
Y yo bebiendo como un loco cerveza
Con unos parceros dañándome la cabeza

[Maluma:]
Mujer tan bella y yo con una botella
Me dejé enredar fácil, caí en las garras de ella
[Maluma & Wolfine:]
Mujer tan bella y yo con una botella
Me dejé enredar fácil, caí en las garras de ella

[Outro:]
Maluma, baby
Wolfine, ""La Versatilidad de la Calle"", papá
Wolfine, ando con el lobo, que no es el de Wall Street
Dj Gangsta, en el ritmo que te provoca
LoMío Records
Medellín, Colombia, parceros
Pa'l mundo entero",True,73.0,2018-05-04,218360.0,False,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2OnKRchqP7tT0FzTvWIFI7'}, 'href': 'https://api.spotify.com/v1/artists/2OnKRchqP7tT0FzTvWIFI7', 'id': '2OnKRchqP7tT0FzTvWIFI7', 'name': 'Wolfine', 'type': 'artist', 'uri': 'spotify:artist:2OnKRchqP7tT0FzTvWIFI7'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1r4hJ1h58CWwUQe3MxPuau'}, 'href': 'https://api.spotify.com/v1/artists/1r4hJ1h58CWwUQe3MxPuau', 'id': '1r4hJ1h58CWwUQe3MxPuau', 'name': 'Maluma', 'type': 'artist', 'uri': 'spotify:artist:1r4hJ1h58CWwUQe3MxPuau'}]",0.917,0.476,3.0,-6.621,1.0,0.0655,0.304,0.0,0.103,0.87,93.987,True,11354.0,,True,2OnKRchqP7tT0FzTvWIFI7,"['colombian pop', 'latin', 'tropical']",69.0, jajaja remix wolfine maluma baby muah ayer me dijeron tus amigas que andabas buscándome como loca en la calle y yo bebiendo como un loco cerveza con unos parceros dañándome la cabeza  borracho con el corazón malo caminando solo me la encontré a ella mujer tan bella y yo con una botella me dejé enredar fácil caí en las garras de ella mujer tan bella y yo con una botella me dejé enredar fácil caí en las garras de ella  maluma baby prrr me cogiste en un momento de debilidad yo jurándome que nunca más te iba a tocar todo por culpa de esas malditas cervezas con esos labios en frente quién no te besa muah porque no fui capaz de ahí mismo darle stop en el ranking de mi culo siempre fuiste el top nos cagamos los dos solos en la relación lo dejamos a lo loco así sin protección era demasiado tarde y yo con los trago en la cabeza eres mi debilidad me encanta cuando te pones necia era demasiado tarde y yo con los trago en la cabeza eres mi debilidad a ti nadie te endereza  mujer tan bella y yo con una botella me dejé enredar fácil caí en las garras de ella  mujer tan bella y yo con una botella me dejé enredar fácil caí en las garras de ella maluma baby  me dijeron que andabas un poco triste que te pusiste a beber y con un man por ahí te fuiste ay baby me dañaste el corazón ya no creo en el amor ahora por ti soy peor ay baby me dañaste el corazón ya no creo en el amor ahora por ti soy peor  ayer me dijeron tus amigas que andabas buscándome como loca en la calle jaja  y yo bebiendo como un loco cerveza con unos parceros dañándome la cabeza  mujer tan bella y yo con una botella me dejé enredar fácil caí en las garras de ella mujer tan bella y yo con una botella me dejé enredar fácil caí en las garras de ella  maluma baby wolfine la versatilidad de la calle papá wolfine ando con el lobo que no es el de wall street dj gangsta en el ritmo que te provoca lomío records medellín colombia parceros pal mundo entero,es
5YOkA7qd2983FtBQnP8sYx,Solo de Mi,Bad Bunny,False,https://www.azlyrics.com/lyrics/badbunny/solodemi.html,"No me vuelvas a decir ""Bebé"" (¡No!)
Yo no soy tuyo ni de nadie, yo soy sólo de mí
No me vuelvas a decir ""Bebé""
Ya tú lo sabe' que yo no estoy ni un poquito pa' ti
No me vuelvas a decir ""Bebé"" (Uh, uh, uh)
Yo no soy tuyo ni de nadie, yo soy sólo de mí
Y no me vuelvas a decir ""Bebé"" (Ah, eh)
Ya tú lo sabe' que yo no estoy ni un poquito pa' ti
Yeh-eh, yeh-eh

Lo nuestro ya se murió (¡Yeh!)
Lo siento si te dolió (Oh)
No fui yo quien decidió
Fuiste tú que lo jodió
Que en paz descanse lo de nosotro' (¡Wuh!)
No me rompiste el corazón, ya yo lo tenía roto
Por eso, ni te amo, ni te odio
Alzando botella' en tu velorio
Esta noche me amanezco
¿Que me quisiste? Te lo agradezco; ey
Pero no te pertenezco
Hoy voy pa' la Guapa a ver qué pesco (¡Wuh!)
Baby, tú ere' un atraso
Pon lo que tú quiera' en Facebook que yo no te voy a hacer caso
Echa pa' allá, no me eche' el brazo

No me vuelvas a decir ""Bebé"" (Uh, uh, uh)
Yo no soy tuyo ni de nadie, yo soy sólo de mí
Y no me vuelvas a decir ""Bebé"" (Ah, eh)
Ya tú lo sabes que yo no estoy ni un poquito pa' ti
No me vuelvas a decir ""Bebé"" (Uh, uh, uh)
Yo no soy tuyo ni de nadie, yo soy sólo de mí
Y no me vuelvas a decir ""Bebé"" (Bebé; ¡eh!)
Ya tú lo sabes, que yo no estoy ni un poquito pa' ti

Yeh, a ti nadie te llamó, arranca pal' carajo
Hoy e' noche 'e travesura, hoy e' pata' abajo (¡Yeh!)
¿Quiere' vacilar? Te tengo un atajo (¡Wuh!)
Son de recetario que un pana me trajo; yeh, yeh (¡Uh, ah!)
Yo nunca la dejo caer, ey (¡Ey!)
Dale, enrola pa' prender (¡Wuh!)
""Bebé"" de qué cojone', eso fue ayer, ¡juh! (Prr)
Sorry, te tocó perder, ey (Ja)
Me vio con otra y se mordió (¿Qué?)
Dime, mami, ¿qué te dio? (¡Wuh!)
Me cago en la madre que te parió (Prr)
Contigo yo no vuelvo ni pa' Dio'
Yo lo que quiero e' perreo
Yo no como mierda y meno' pa'l bellaqueo
En bajita no me veo
La madre del Conejo del jangueo, eh

Mira, puñeta, no me quiten el perreo",True,83.0,2018-12-14,197967.0,True,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X'}, 'href': 'https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X', 'id': '4q3ewBCX7sLwd24euuV69X', 'name': 'Bad Bunny', 'type': 'artist', 'uri': 'spotify:artist:4q3ewBCX7sLwd24euuV69X'}]",0.743,0.73,10.0,-4.314,0.0,0.125,0.287,8.1e-05,0.0778,0.15,179.972,True,20789.0,,True,4q3ewBCX7sLwd24euuV69X,"['reggaeton', 'trap latino']",94.0,no me vuelvas a decir bebé no yo no soy tuyo ni de nadie yo soy sólo de mí no me vuelvas a decir bebé ya tú lo sabe que yo no estoy ni un poquito pa ti no me vuelvas a decir bebé uh uh uh yo no soy tuyo ni de nadie yo soy sólo de mí y no me vuelvas a decir bebé ah eh ya tú lo sabe que yo no estoy ni un poquito pa ti yeheh yeheh lo nuestro ya se murió yeh lo siento si te dolió oh no fui yo quien decidió fuiste tú que lo jodió que en paz descanse lo de nosotro wuh no me rompiste el corazón ya yo lo tenía roto por eso ni te amo ni te odio alzando botella en tu velorio esta noche me amanezco que me quisiste te lo agradezco ey pero no te pertenezco hoy voy pa la guapa a ver qué pesco wuh baby tú ere un atraso pon lo que tú quiera en facebook que yo no te voy a hacer caso echa pa allá no me eche el brazo no me vuelvas a decir bebé uh uh uh yo no soy tuyo ni de nadie yo soy sólo de mí y no me vuelvas a decir bebé ah eh ya tú lo sabes que yo no estoy ni un poquito pa ti no me vuelvas a decir bebé uh uh uh yo no soy tuyo ni de nadie yo soy sólo de mí y no me vuelvas a decir bebé bebé eh ya tú lo sabes que yo no estoy ni un poquito pa ti yeh a ti nadie te llamó arranca pal carajo hoy e noche e travesura hoy e pata abajo yeh quiere vacilar te tengo un atajo wuh son de recetario que un pana me trajo yeh yeh uh ah yo nunca la dejo caer ey ey dale enrola pa prender wuh bebé de qué cojone eso fue ayer juh prr sorry te tocó perder ey ja me vio con otra y se mordió qué dime mami qué te dio wuh me cago en la madre que te parió prr contigo yo no vuelvo ni pa dio yo lo que quiero e perreo yo no como mierda y meno pal bellaqueo en bajita no me veo la madre del conejo del jangueo eh mira puñeta no me quiten el perreo,es
